cik,company_name,taxonomy,concept,unit,value,start_date,end_date,accn,fy,fp,form,filed_date,frame
320193,Apple Inc.,us-gaap,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,USD,196000000.0,2013-12-29,2014-03-29,0001193125-14-157311,2014,Q2,10-Q,2014-04-24,
320193,Apple Inc.,us-gaap,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,USD,196000000.0,2013-12-29,2014-03-29,0001193125-15-153166,2015,Q2,10-Q,2015-04-28,CY2014Q1
320193,Apple Inc.,us-gaap,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,USD,468000000.0,2013-09-29,2014-06-28,0001193125-14-277160,2014,Q3,10-Q,2014-07-23,
320193,Apple Inc.,us-gaap,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,USD,468000000.0,2013-09-29,2014-06-28,0001193125-15-259935,2015,Q3,10-Q,2015-07-22,
320193,Apple Inc.,us-gaap,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,USD,325000000.0,2014-03-30,2014-06-28,0001193125-14-277160,2014,Q3,10-Q,2014-07-23,
320193,Apple Inc.,us-gaap,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,USD,325000000.0,2014-03-30,2014-06-28,0001193125-15-259935,2015,Q3,10-Q,2015-07-22,CY2014Q2
320193,Apple Inc.,us-gaap,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,USD,151000000.0,2013-09-29,2014-09-27,0001193125-14-383437,2014,FY,10-K,2014-10-27,
320193,Apple Inc.,us-gaap,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,USD,151000000.0,2013-09-29,2014-09-27,0001193125-15-023732,2014,FY,8-K,2015-01-28,
320193,Apple Inc.,us-gaap,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,USD,151000000.0,2013-09-29,2014-09-27,0001193125-15-356351,2015,FY,10-K,2015-10-28,
320193,Apple Inc.,us-gaap,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,USD,151000000.0,2013-09-29,2014-09-27,0001628280-16-020309,2016,FY,10-K,2016-10-26,CY2014
320193,Apple Inc.,us-gaap,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,USD,-470000000.0,2014-09-28,2014-12-27,0001193125-15-023697,2015,Q1,10-Q,2015-01-28,
320193,Apple Inc.,us-gaap,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,USD,-470000000.0,2014-09-28,2014-12-27,0001193125-16-439878,2016,Q1,10-Q,2016-01-27,CY2014Q4
320193,Apple Inc.,us-gaap,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,USD,159000000.0,2014-09-28,2015-03-28,0001193125-15-153166,2015,Q2,10-Q,2015-04-28,
320193,Apple Inc.,us-gaap,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,USD,159000000.0,2014-09-28,2015-03-28,0001193125-16-559625,2016,Q2,10-Q,2016-04-27,
320193,Apple Inc.,us-gaap,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,USD,629000000.0,2014-12-28,2015-03-28,0001193125-15-153166,2015,Q2,10-Q,2015-04-28,
320193,Apple Inc.,us-gaap,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,USD,629000000.0,2014-12-28,2015-03-28,0001193125-16-559625,2016,Q2,10-Q,2016-04-27,CY2015Q1
320193,Apple Inc.,us-gaap,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,USD,-261000000.0,2014-09-28,2015-06-27,0001193125-15-259935,2015,Q3,10-Q,2015-07-22,
320193,Apple Inc.,us-gaap,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,USD,-261000000.0,2014-09-28,2015-06-27,0001628280-16-017809,2016,Q3,10-Q,2016-07-27,
320193,Apple Inc.,us-gaap,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,USD,-420000000.0,2015-03-29,2015-06-27,0001193125-15-259935,2015,Q3,10-Q,2015-07-22,
320193,Apple Inc.,us-gaap,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,USD,-420000000.0,2015-03-29,2015-06-27,0001628280-16-017809,2016,Q3,10-Q,2016-07-27,CY2015Q2
320193,Apple Inc.,us-gaap,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,USD,-424000000.0,2014-09-28,2015-09-26,0001193125-15-356351,2015,FY,10-K,2015-10-28,
320193,Apple Inc.,us-gaap,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,USD,-424000000.0,2014-09-28,2015-09-26,0001628280-16-020309,2016,FY,10-K,2016-10-26,
320193,Apple Inc.,us-gaap,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,USD,-424000000.0,2014-09-28,2015-09-26,0000320193-17-000070,2017,FY,10-K,2017-11-03,CY2015
320193,Apple Inc.,us-gaap,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,USD,-875000000.0,2015-09-27,2015-12-26,0001193125-16-439878,2016,Q1,10-Q,2016-01-27,
320193,Apple Inc.,us-gaap,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,USD,-875000000.0,2015-09-27,2015-12-26,0001628280-17-000717,2017,Q1,10-Q,2017-02-01,CY2015Q4
320193,Apple Inc.,us-gaap,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,USD,143000000.0,2015-09-27,2016-03-26,0001193125-16-559625,2016,Q2,10-Q,2016-04-27,
320193,Apple Inc.,us-gaap,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,USD,143000000.0,2015-09-27,2016-03-26,0001628280-17-004790,2017,Q2,10-Q,2017-05-03,
320193,Apple Inc.,us-gaap,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,USD,1018000000.0,2015-12-27,2016-03-26,0001193125-16-559625,2016,Q2,10-Q,2016-04-27,
320193,Apple Inc.,us-gaap,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,USD,1018000000.0,2015-12-27,2016-03-26,0001628280-17-004790,2017,Q2,10-Q,2017-05-03,CY2016Q1
320193,Apple Inc.,us-gaap,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,USD,1301000000.0,2015-09-27,2016-06-25,0001628280-16-017809,2016,Q3,10-Q,2016-07-27,
320193,Apple Inc.,us-gaap,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,USD,1301000000.0,2015-09-27,2016-06-25,0000320193-17-000009,2017,Q3,10-Q,2017-08-02,
320193,Apple Inc.,us-gaap,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,USD,1158000000.0,2016-03-27,2016-06-25,0001628280-16-017809,2016,Q3,10-Q,2016-07-27,
320193,Apple Inc.,us-gaap,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,USD,1158000000.0,2016-03-27,2016-06-25,0000320193-17-000009,2017,Q3,10-Q,2017-08-02,CY2016Q2
320193,Apple Inc.,us-gaap,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,USD,1638000000.0,2015-09-27,2016-09-24,0001628280-16-020309,2016,FY,10-K,2016-10-26,
320193,Apple Inc.,us-gaap,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,USD,1638000000.0,2015-09-27,2016-09-24,0000320193-17-000070,2017,FY,10-K,2017-11-03,
320193,Apple Inc.,us-gaap,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,USD,1638000000.0,2015-09-27,2016-09-24,0000320193-18-000145,2018,FY,10-K,2018-11-05,CY2016
320193,Apple Inc.,us-gaap,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,USD,-1788000000.0,2016-09-25,2016-12-31,0001628280-17-000717,2017,Q1,10-Q,2017-02-01,
320193,Apple Inc.,us-gaap,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,USD,-1788000000.0,2016-09-25,2016-12-31,0000320193-18-000007,2018,Q1,10-Q,2018-02-02,CY2016Q4
320193,Apple Inc.,us-gaap,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,USD,-1337000000.0,2016-09-25,2017-04-01,0001628280-17-004790,2017,Q2,10-Q,2017-05-03,
320193,Apple Inc.,us-gaap,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,USD,-1337000000.0,2016-09-25,2017-04-01,0000320193-18-000070,2018,Q2,10-Q,2018-05-02,
320193,Apple Inc.,us-gaap,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,USD,451000000.0,2017-01-01,2017-04-01,0001628280-17-004790,2017,Q2,10-Q,2017-05-03,
320193,Apple Inc.,us-gaap,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,USD,451000000.0,2017-01-01,2017-04-01,0000320193-18-000070,2018,Q2,10-Q,2018-05-02,CY2017Q1
320193,Apple Inc.,us-gaap,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,USD,-1005000000.0,2016-09-25,2017-07-01,0000320193-17-000009,2017,Q3,10-Q,2017-08-02,
320193,Apple Inc.,us-gaap,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,USD,-1005000000.0,2016-09-25,2017-07-01,0000320193-18-000100,2018,Q3,10-Q,2018-08-01,
320193,Apple Inc.,us-gaap,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,USD,332000000.0,2017-04-02,2017-07-01,0000320193-17-000009,2017,Q3,10-Q,2017-08-02,
320193,Apple Inc.,us-gaap,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,USD,332000000.0,2017-04-02,2017-07-01,0000320193-18-000100,2018,Q3,10-Q,2018-08-01,CY2017Q2
320193,Apple Inc.,us-gaap,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,USD,-846000000.0,2016-09-25,2017-09-30,0000320193-17-000070,2017,FY,10-K,2017-11-03,
320193,Apple Inc.,us-gaap,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,USD,-846000000.0,2016-09-25,2017-09-30,0000320193-18-000145,2018,FY,10-K,2018-11-05,
320193,Apple Inc.,us-gaap,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,USD,-846000000.0,2016-09-25,2017-09-30,0000320193-19-000119,2019,FY,10-K,2019-10-31,CY2017
320193,Apple Inc.,us-gaap,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,USD,-921000000.0,2017-10-01,2017-12-30,0000320193-18-000007,2018,Q1,10-Q,2018-02-02,
320193,Apple Inc.,us-gaap,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,USD,-921000000.0,2017-10-01,2017-12-30,0000320193-19-000010,2019,Q1,10-Q,2019-01-30,CY2017Q4
320193,Apple Inc.,us-gaap,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,USD,-2895000000.0,2017-10-01,2018-03-31,0000320193-18-000070,2018,Q2,10-Q,2018-05-02,
320193,Apple Inc.,us-gaap,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,USD,-2895000000.0,2017-10-01,2018-03-31,0000320193-19-000066,2019,Q2,10-Q,2019-05-01,
320193,Apple Inc.,us-gaap,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,USD,-1974000000.0,2017-12-31,2018-03-31,0000320193-18-000070,2018,Q2,10-Q,2018-05-02,
320193,Apple Inc.,us-gaap,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,USD,-1974000000.0,2017-12-31,2018-03-31,0000320193-19-000066,2019,Q2,10-Q,2019-05-01,CY2018Q1
320193,Apple Inc.,us-gaap,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,USD,-3439000000.0,2017-10-01,2018-06-30,0000320193-18-000100,2018,Q3,10-Q,2018-08-01,
320193,Apple Inc.,us-gaap,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,USD,-3439000000.0,2017-10-01,2018-06-30,0000320193-19-000076,2019,Q3,10-Q,2019-07-31,
320193,Apple Inc.,us-gaap,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,USD,-544000000.0,2018-04-01,2018-06-30,0000320193-18-000100,2018,Q3,10-Q,2018-08-01,
320193,Apple Inc.,us-gaap,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,USD,-544000000.0,2018-04-01,2018-06-30,0000320193-19-000076,2019,Q3,10-Q,2019-07-31,CY2018Q2
320193,Apple Inc.,us-gaap,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,USD,-3406000000.0,2017-10-01,2018-09-29,0000320193-18-000145,2018,FY,10-K,2018-11-05,
320193,Apple Inc.,us-gaap,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,USD,-3406000000.0,2017-10-01,2018-09-29,0000320193-19-000119,2019,FY,10-K,2019-10-31,
320193,Apple Inc.,us-gaap,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,USD,-3406000000.0,2017-10-01,2018-09-29,0000320193-20-000096,2020,FY,10-K,2020-10-30,CY2018
320193,Apple Inc.,us-gaap,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,USD,147000000.0,2018-09-30,2018-12-29,0000320193-19-000010,2019,Q1,10-Q,2019-01-30,
320193,Apple Inc.,us-gaap,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,USD,147000000.0,2018-09-30,2018-12-29,0000320193-20-000010,2020,Q1,10-Q,2020-01-29,CY2018Q4
320193,Apple Inc.,us-gaap,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,USD,2217000000.0,2018-09-30,2019-03-30,0000320193-19-000066,2019,Q2,10-Q,2019-05-01,
320193,Apple Inc.,us-gaap,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,USD,2217000000.0,2018-09-30,2019-03-30,0000320193-20-000052,2020,Q2,10-Q,2020-05-01,
320193,Apple Inc.,us-gaap,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,USD,2070000000.0,2018-12-30,2019-03-30,0000320193-19-000066,2019,Q2,10-Q,2019-05-01,
320193,Apple Inc.,us-gaap,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,USD,2070000000.0,2018-12-30,2019-03-30,0000320193-20-000052,2020,Q2,10-Q,2020-05-01,CY2019Q1
320193,Apple Inc.,us-gaap,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,USD,3448000000.0,2018-09-30,2019-06-29,0000320193-19-000076,2019,Q3,10-Q,2019-07-31,
320193,Apple Inc.,us-gaap,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,USD,3448000000.0,2018-09-30,2019-06-29,0000320193-20-000062,2020,Q3,10-Q,2020-07-31,
320193,Apple Inc.,us-gaap,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,USD,1231000000.0,2019-03-31,2019-06-29,0000320193-19-000076,2019,Q3,10-Q,2019-07-31,
320193,Apple Inc.,us-gaap,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,USD,1231000000.0,2019-03-31,2019-06-29,0000320193-20-000062,2020,Q3,10-Q,2020-07-31,CY2019Q2
320193,Apple Inc.,us-gaap,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,USD,3827000000.0,2018-09-30,2019-09-28,0000320193-19-000119,2019,FY,10-K,2019-10-31,
320193,Apple Inc.,us-gaap,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,USD,3827000000.0,2018-09-30,2019-09-28,0000320193-20-000096,2020,FY,10-K,2020-10-30,
320193,Apple Inc.,us-gaap,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,USD,3827000000.0,2018-09-30,2019-09-28,0000320193-21-000105,2021,FY,10-K,2021-10-29,CY2019
320193,Apple Inc.,us-gaap,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,USD,115000000.0,2019-09-29,2019-12-28,0000320193-20-000010,2020,Q1,10-Q,2020-01-29,
320193,Apple Inc.,us-gaap,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,USD,115000000.0,2019-09-29,2019-12-28,0000320193-21-000010,2021,Q1,10-Q,2021-01-28,CY2019Q4
320193,Apple Inc.,us-gaap,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,USD,-2181000000.0,2019-09-29,2020-03-28,0000320193-20-000052,2020,Q2,10-Q,2020-05-01,
320193,Apple Inc.,us-gaap,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,USD,-2181000000.0,2019-09-29,2020-03-28,0000320193-21-000056,2021,Q2,10-Q,2021-04-29,
320193,Apple Inc.,us-gaap,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,USD,-2296000000.0,2019-12-29,2020-03-28,0000320193-20-000052,2020,Q2,10-Q,2020-05-01,
320193,Apple Inc.,us-gaap,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,USD,-2296000000.0,2019-12-29,2020-03-28,0000320193-21-000056,2021,Q2,10-Q,2021-04-29,CY2020Q1
320193,Apple Inc.,us-gaap,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,USD,906000000.0,2019-09-29,2020-06-27,0000320193-20-000062,2020,Q3,10-Q,2020-07-31,
320193,Apple Inc.,us-gaap,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,USD,906000000.0,2019-09-29,2020-06-27,0000320193-21-000065,2021,Q3,10-Q,2021-07-28,
320193,Apple Inc.,us-gaap,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,USD,3087000000.0,2020-03-29,2020-06-27,0000320193-20-000062,2020,Q3,10-Q,2020-07-31,
320193,Apple Inc.,us-gaap,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,USD,3087000000.0,2020-03-29,2020-06-27,0000320193-21-000065,2021,Q3,10-Q,2021-07-28,CY2020Q2
320193,Apple Inc.,us-gaap,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,USD,1139000000.0,2019-09-29,2020-09-26,0000320193-20-000096,2020,FY,10-K,2020-10-30,
320193,Apple Inc.,us-gaap,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,USD,1139000000.0,2019-09-29,2020-09-26,0000320193-21-000105,2021,FY,10-K,2021-10-29,
320193,Apple Inc.,us-gaap,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,USD,1139000000.0,2019-09-29,2020-09-26,0000320193-22-000108,2022,FY,10-K,2022-10-28,CY2020
320193,Apple Inc.,us-gaap,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,USD,523000000.0,2020-09-27,2020-12-26,0000320193-21-000010,2021,Q1,10-Q,2021-01-28,
320193,Apple Inc.,us-gaap,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,USD,523000000.0,2020-09-27,2020-12-26,0000320193-22-000007,2022,Q1,10-Q,2022-01-28,CY2020Q4
320193,Apple Inc.,us-gaap,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,USD,-955000000.0,2020-09-27,2021-03-27,0000320193-21-000056,2021,Q2,10-Q,2021-04-29,
320193,Apple Inc.,us-gaap,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,USD,-955000000.0,2020-09-27,2021-03-27,0000320193-22-000059,2022,Q2,10-Q,2022-04-29,
320193,Apple Inc.,us-gaap,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,USD,-1478000000.0,2020-12-27,2021-03-27,0000320193-21-000056,2021,Q2,10-Q,2021-04-29,
320193,Apple Inc.,us-gaap,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,USD,-1478000000.0,2020-12-27,2021-03-27,0000320193-22-000059,2022,Q2,10-Q,2022-04-29,CY2021Q1
320193,Apple Inc.,us-gaap,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,USD,-792000000.0,2020-09-27,2021-06-26,0000320193-21-000065,2021,Q3,10-Q,2021-07-28,
320193,Apple Inc.,us-gaap,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,USD,-792000000.0,2020-09-27,2021-06-26,0000320193-22-000070,2022,Q3,10-Q,2022-07-29,
320193,Apple Inc.,us-gaap,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,USD,163000000.0,2021-03-28,2021-06-26,0000320193-21-000065,2021,Q3,10-Q,2021-07-28,
320193,Apple Inc.,us-gaap,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,USD,163000000.0,2021-03-28,2021-06-26,0000320193-22-000070,2022,Q3,10-Q,2022-07-29,CY2021Q2
320193,Apple Inc.,us-gaap,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,USD,-967000000.0,2020-09-27,2021-09-25,0000320193-21-000105,2021,FY,10-K,2021-10-29,
320193,Apple Inc.,us-gaap,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,USD,-967000000.0,2020-09-27,2021-09-25,0000320193-22-000108,2022,FY,10-K,2022-10-28,
320193,Apple Inc.,us-gaap,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,USD,-967000000.0,2020-09-27,2021-09-25,0000320193-23-000106,2023,FY,10-K,2023-11-03,CY2021
320193,Apple Inc.,us-gaap,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,USD,-1185000000.0,2021-09-26,2021-12-25,0000320193-22-000007,2022,Q1,10-Q,2022-01-28,
320193,Apple Inc.,us-gaap,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,USD,-1185000000.0,2021-09-26,2021-12-25,0000320193-23-000006,2023,Q1,10-Q,2023-02-03,CY2021Q4
320193,Apple Inc.,us-gaap,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,USD,-6764000000.0,2021-09-26,2022-03-26,0000320193-22-000059,2022,Q2,10-Q,2022-04-29,
320193,Apple Inc.,us-gaap,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,USD,-6764000000.0,2021-09-26,2022-03-26,0000320193-23-000064,2023,Q2,10-Q,2023-05-05,
320193,Apple Inc.,us-gaap,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,USD,-5579000000.0,2021-12-26,2022-03-26,0000320193-22-000059,2022,Q2,10-Q,2022-04-29,
320193,Apple Inc.,us-gaap,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,USD,-5579000000.0,2021-12-26,2022-03-26,0000320193-23-000064,2023,Q2,10-Q,2023-05-05,CY2022Q1
320193,Apple Inc.,us-gaap,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,USD,-9819000000.0,2021-09-26,2022-06-25,0000320193-22-000070,2022,Q3,10-Q,2022-07-29,
320193,Apple Inc.,us-gaap,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,USD,-9819000000.0,2021-09-26,2022-06-25,0000320193-23-000077,2023,Q3,10-Q,2023-08-04,
320193,Apple Inc.,us-gaap,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,USD,-3055000000.0,2022-03-27,2022-06-25,0000320193-22-000070,2022,Q3,10-Q,2022-07-29,
320193,Apple Inc.,us-gaap,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,USD,-3055000000.0,2022-03-27,2022-06-25,0000320193-23-000077,2023,Q3,10-Q,2023-08-04,CY2022Q2
320193,Apple Inc.,us-gaap,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,USD,-11899000000.0,2021-09-26,2022-09-24,0000320193-22-000108,2022,FY,10-K,2022-10-28,
320193,Apple Inc.,us-gaap,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,USD,-11899000000.0,2021-09-26,2022-09-24,0000320193-23-000106,2023,FY,10-K,2023-11-03,
320193,Apple Inc.,us-gaap,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,USD,-11899000000.0,2021-09-26,2022-09-24,0000320193-24-000123,2024,FY,10-K,2024-11-01,CY2022
320193,Apple Inc.,us-gaap,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,USD,965000000.0,2022-09-25,2022-12-31,0000320193-23-000006,2023,Q1,10-Q,2023-02-03,
320193,Apple Inc.,us-gaap,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,USD,965000000.0,2022-09-25,2022-12-31,0000320193-24-000006,2024,Q1,10-Q,2024-02-02,CY2022Q4
320193,Apple Inc.,us-gaap,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,USD,2430000000.0,2022-09-25,2023-04-01,0000320193-23-000064,2023,Q2,10-Q,2023-05-05,
320193,Apple Inc.,us-gaap,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,USD,2430000000.0,2022-09-25,2023-04-01,0000320193-24-000069,2024,Q2,10-Q,2024-05-03,
320193,Apple Inc.,us-gaap,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,USD,1465000000.0,2023-01-01,2023-04-01,0000320193-23-000064,2023,Q2,10-Q,2023-05-05,
320193,Apple Inc.,us-gaap,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,USD,1465000000.0,2023-01-01,2023-04-01,0000320193-24-000069,2024,Q2,10-Q,2024-05-03,CY2023Q1
